  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  5.21653E-08  4.89369E-08  4.57437E-08  4.26239E-08  3.96063E-08  3.67117E-08
  3.39542E-08  3.13425E-08  2.88809E-08  2.65704E-08  2.44096E-08  2.23950E-08
  2.05217E-08  1.87839E-08  1.71751E-08  1.56884E-08  1.43168E-08  1.30533E-08

  Recombination Rate(jt,jn) (cm**3 s**-1)
  jn =   1
  1.14268E-11  7.70523E-12  5.35457E-12  3.83013E-12  2.81268E-12  2.11381E-12
  1.62043E-12  1.26317E-12  9.98467E-13  7.98282E-13  6.44139E-13  5.23577E-13
  4.28005E-13  3.51374E-13  2.89340E-13  2.38722E-13  1.97153E-13  1.62841E-13
  1.34408E-13  1.10782E-13  9.11178E-14  7.47414E-14  6.11084E-14  4.97750E-14
  4.03747E-14  3.26024E-14  2.62010E-14  2.09524E-14  1.66705E-14  1.31962E-14
  1.03930E-14  8.14444E-15  6.35121E-15  4.92942E-15  3.80853E-15  2.92973E-15
  2.24440E-15  1.71266E-15  1.30206E-15  9.86463E-16  7.44921E-16  5.60801E-16
  4.20982E-16  3.15177E-16  2.35375E-16  1.75368E-16  1.30375E-16  9.67291E-17
  7.16298E-17  5.29493E-17  3.90756E-17  2.87924E-17  2.11846E-17  1.55657E-17
  1.14226E-17  8.37218E-18  6.12947E-18  4.48276E-18  3.27517E-18  2.39063E-18

  jn =   2
  2.01417E-11  1.24825E-11  8.05046E-12  5.39556E-12  3.74579E-12  2.68295E-12
  1.97440E-12  1.48689E-12  1.14168E-12  8.90862E-13  7.04403E-13  5.62975E-13
  4.53811E-13  3.68270E-13  3.00373E-13  2.45892E-13  2.01779E-13  1.65797E-13
  1.36274E-13  1.11941E-13  9.18237E-14  7.51599E-14  6.13475E-14  4.99042E-14
  4.04384E-14  3.26283E-14  2.62061E-14  2.09469E-14  1.66605E-14  1.31849E-14
  1.03822E-14  8.13482E-15  6.34310E-15  4.92280E-15  3.80325E-15  2.92560E-15
  2.24121E-15  1.71021E-15  1.30021E-15  9.85073E-16  7.43883E-16  5.60030E-16
  4.20412E-16  3.14758E-16  2.35067E-16  1.75144E-16  1.30212E-16  9.66106E-17
  7.15440E-17  5.28874E-17  3.90311E-17  2.87604E-17  2.11616E-17  1.55493E-17
  1.14109E-17  8.36388E-18  6.12358E-18  4.47860E-18  3.27223E-18  2.38856E-18

  jn =   3
  3.92670E-11  2.22413E-11  1.32091E-11  8.22152E-12  5.34662E-12  3.61736E-12
  2.53418E-12  1.82966E-12  1.35536E-12  1.02597E-12  7.90748E-13  6.18576E-13
  4.89779E-13  3.91580E-13  3.15466E-13  2.55631E-13  2.08025E-13  1.69767E-13
  1.38767E-13  1.13482E-13  9.27560E-14  7.57082E-14  6.16573E-14  5.00688E-14
  4.05169E-14  3.26575E-14  2.62087E-14  2.09364E-14  1.66446E-14  1.31679E-14
  1.03663E-14  8.12094E-15  6.33150E-15  4.91339E-15  3.79579E-15  2.91979E-15
  2.23673E-15  1.70681E-15  1.29764E-15  9.83146E-16  7.42447E-16  5.58967E-16
  4.19627E-16  3.14182E-16  2.34646E-16  1.74836E-16  1.29988E-16  9.64480E-17
  7.14264E-17  5.28023E-17  3.89697E-17  2.87163E-17  2.11299E-17  1.55266E-17
  1.13946E-17  8.35222E-18  6.11526E-18  4.47266E-18  3.26801E-18  2.38556E-18

  jn =   4
  8.59420E-11  4.43864E-11  2.41115E-11  1.38090E-11  8.32579E-12  5.26530E-12
  3.47617E-12  2.38366E-12  1.68908E-12  1.23099E-12  9.18668E-13  6.99325E-13
  5.41164E-13  4.24432E-13  3.36502E-13  2.69080E-13  2.16584E-13  1.75171E-13
  1.42140E-13  1.15555E-13  9.40028E-14  7.64361E-14  6.20643E-14  5.02814E-14
  4.06149E-14  3.26907E-14  2.62072E-14  2.09183E-14  1.66202E-14  1.31427E-14
  1.03431E-14  8.10088E-15  6.31486E-15  4.89998E-15  3.78520E-15  2.91156E-15
  2.23042E-15  1.70201E-15  1.29403E-15  9.80445E-16  7.40440E-16  5.57483E-16
